text,label
"Kagak tuh... Lihat aja nanti gimana perkembangan #IKNNusantara kalo udah jalan mereka berbondong investasi di IKN Nusantara, Softbank cuman cari harga murah dari investasinya hahaha... Kagak ngaruh jalan terus",positive
"Wow, luar biasa dan perlu diapresiasi, majulah bangsaku, IKN semoga cepat terwujud, salam sehat buat bang Ngabalin, salam dari Takalar dan Palopo",positive
"Mau maju undur itu urusan mereka, yg paling penting proyek ikn tetap berjalan, indonesia akan punya ibu kota baru yg lebih modern",positive
"Semoga sukses dalam mengemban amanah demi kemajuan Negara Kesatuan Republik Indonesia.

#ITBupdate #ITBproud #Nusantara #IKN",positive
"iKN benar milik warga NUsantara bukan hanya milik golongan tertentu...
Sukses selalu pak Jokowi",positive
"Indonesia maju indonesia jaya

#IKN
#IbukotaNegara
#SemangatNusantara",positive
"bangkit Terus untuk Kalimantan 

#IKN
#IbukotaNegara
#SemangatNusantara",positive
Semoga lancar pembangunan IKN,positive
"Selama Presidennya masih pak Jokowi maka IKN tidak akan mangrak, inshaAllah.

Kecuali kalo Presidennya ganti, gak tau deh.
Makanya pembangunan IKN dikebut, sudah dilantik Kepala Otorita dan Wakilnya yg berpengalaman dalam pengembangan kota baru.
(BSD, Tangsel dll)
Semoga..aamiin.",positive
"rakyat dukung IKN

#IKN
#SemangatNusantara",positive
"yaa alhamdulillah kalo udh direncanakan, semoga jalan terus kayak proyek IKN",positive
"Maksud Om Said Didu proyek IKN nga wajar dan waras. ?

Nyinyir dikurangin napa Om ?
Jaga jantung dan hati……..nanti busuk
Koit mendadak repot kan",positive
"softbank itu ngk banyak duit jadi mundur dari pada malu. china tuh dah siap kalo pingin, tinggal ngomong doang, jgn 1 ikn 10 ikn baru pun china siap, bangun ikn bagi china itumah cuma duit seuprit.",positive
"Lho kan malah bagus investor Jepang mundur, artinya IKN tdk dikuasai asing ...",positive
"Gak kaget softbank mundur, krn dari awal sudah di jelaskan bahwa keterlibatan pemerintah jepang di proyek IKN emg blom jelas.

Tp liat dulu,pemerintah juga g goblok. 
Mundur nya investor jepang juga kagak bikin proyek IKN bakal mangkrak. 

Kenapa? 

Ya krn bnyak skema pembiayaan",positive
Semoga pembanguna IKN lancar sesuai target dan berkualitas,positive
"Softbank gak jadi invest buat IKN tp knp kalian pd seneng sih?! 
Nanti ibukota baru kita gmn jadinya?",positive
Selamat untuk membangun IKN,positive
"Yalah. IKN kan ibukota negara milik seluruh rakyat Indonesia. Jgn sampai mangkrak. Bkn cuma istana yg malu atau rugi, tapi qta semua!!!",positive
"Lancar jaya IKN

BersamaJuara Ridwan Kamil",positive
Mantap ceremonial nya bawa tanah dari semua provinsi. Semoga persatuan dan kesatuan terikat dalam IKN Nusantara.,positive
"Selamat kepada bapak Bambang Susantono yg menjadi Kepala IKN

Ridwan Kamil BersamaJuara",positive
Softbank gak tahu aja betapa visionernya Jokowi dan hebatnya IKN nanti… nyesel dia nanti,positive
"kerne sekali#IbukotaNegara
#SemangatNusantara
#IKN",positive
"diandalakan denga dapat dimudahkan
#IbukotaNegara
#SemangatNusantara
#IKN",positive
terus untuk mencari pendanaan untuk mewujudkan IKN termasuk kemarin dengan pemerintahan Arab Saudi. Yang jelas Jokowi berani mengeksekusi IKN bandingkan dengan SBY yang hanya berwacana saja. Mewujudkan Hambalang saja gagal apalagi mewujudkan IKN.,positive
Fix ini biar IKN sama KCIC di resmiin pak dhe,positive
Kenapa mesti cari investor Luar negeri. Saya yakin jika diberi kesempatan Mas Gibran Dan Mas Kaesang...bisa jadi investor proyek IKN.,positive
"Tentu saja, Hasyim dan seluruh pemegang konsesi lahan akan diuntungkan oleh proyek IKN. 

Adanya nama Adik Prabowo ini, menjadi salah satu alasan yang dapat dimengerti, mengapa Menhan Prabowo Subianto setuju proyek IKN.",positive
perbaikan SDM yg dikebut IKN...,positive
Kepala Negara juga meminta agar masyarakat daerah setempat dilibatkan dalam struktur Otorita IKN.,positive
"Selanjutnya, Presiden menekankan kepada kementerian terkait untuk tidak hanya memperketat, tetapi juga menghentikan penerbitan dan pengalihan hak atas tanah di wilayah IKN.",positive
"kepada instansi yang memerlukan tanah untuk pembangunan IKN,” ujar Presiden saat memimpin rapat terbatas (ratas) di Istana Merdeka, Jakarta, pada Kamis, 10 Maret 2022.",positive
"Yang jelas kepala otorita IKN itu ORANG LAPANGAN.....Gak kek elo bisanya NATO (No Action Talk Only) doang ...

Eloo bilang Jokowi bakal kalah 2019, nyatanya menang....Eloo bilang Bobby bisa dikalahkan di Pilkada, nyatanya menang",positive
"Legislator NasDem asal Jawa Timur ini juga berharap setelah dilantik, Kepala Otorita bisa membuat tim kerja yang solid, dapat bekerja cepat, dan juga memperhitungkan putra daerah.

#IKN #Nusantara #PartaiNasDem",positive
"Kontribusi dan Kinerja Prima untuk IKN 
@jokowi
 @sandiuno",positive
"Semangat pak. Saya optimis IKN akan semaju dubai. Dlm sejarah bangsa ini, hanya di kepemimpinan bapak negara kita mampu ekspor mobil nasional ke australi. Korupsi di negri ini jg hampir nol.",positive
"playing victim nih, wong IKN dan KCIC jalan terus",positive
"Lebih pusing lg minta pembangunan IKN dipercepat. 
Pakdeku emang kereeen abiiizzzz",positive
"Pelantikan ini menandai babak baru penyelenggaraan kegiatan persiapan, pembangunan, dan pemindahan Ibu Kota Negara (IKN) yang akan dilaksanakan Pemerintah Daerah Khusus Ibu Kota Nusantara yang selanjutnya disebut sebagai Otorita Ibu Kota Nusantara.

#IKN #KotaDuniauntukSemua",positive
"Ga sia² Perjuangan Gibran n Kesang bekerjasama dengan Jokowi yg satu sudah jadi Dubes yg satu Lgi jdi wk IKN , mantap Diplomasi Gibran n Kesang.",positive
Update progres pembangunannya min..biar masyarakat mengetahui kondisi terkini situasi di IKN yang akan menjadi kebangaan rakyat Indonesia.,positive
Penting IKN JALAN bu menkeu urusan lain g usa di pikir,positive
Mantap IKN rasa Sinar Mas...masa kredit juga harus Sinar Mas yang jadi Konsultan Pemerintah he..he..sukses terus...,positive
IKN tetap pindah ke Kalimantan Timur lebih cepat lebih baik,positive
"Liat list pendidikan kepala IKN... teringat mimpi gue dulu... pengen banget berkecimpung di dunia tata ruang kota...

Hahaha

Tapu nasib berkata lain, malah berkarir dan mendalami ilmu komunikasi 

Menyesal? 

Gak kok. Saya senang, saya enjoy...",positive
Gpp. Yg ptg proyek IKN harus tetap lanjut...,positive
"Jangan ambil poseng,pak. Yang penting IKN lancar & sukses menuju 3 periode setelah itu 4 periode,.. pokokke bapak mau apa,g usah poseng,gas aja langsung. 

O iya,kapan bapak bosan jadi presiden?",positive
"Semangat Pak jokowi..
Lanjutkan Proyek IKN..
""Anjing menggonggong,Kafilah berlalu""",positive
"Bambang Soesantono, Kepala Otorita Ibukota baru IKN, punya latar belakang pendidikan teknik sipil, termasuk juga perencanaan kota, memiliki latar belakang di Wakil Menteri Perhubungan juga memiliki latar belakang terkait transportasi. |
Cocok banget!
Jitu pilihan Jokowi.",positive
"Tidak emergency? Ego? 

Kamu ngerti gak, kalau di masa produktivitas rendah, maka proyek Pemerintah adalah SUMBER DORONGAN EKONOMI?

PEMBANGUNAN IKN MENOLONG EKONOMI RAKYAT

Ada banyak bahan mau dibeli. Ada banyak barang. Ada banyak tenaga kerja dibutuhkan

Terutama saat susah!",positive
Adanya IKN bisa perkuat dan pererat persatuan bangsa,positive
"Dengan dilantiknya Kep Otorita IKN oleh Presiden, diharapkan dpt melaksanakan tugasnya dgn penuh rasa tanggungbjawab dan dedikasi yg tinggi demi suksesnya pemindahan IKN.",positive
"Selamat bertugas Mas Bambang dan Mas Dhony. Tugas njenengan sangat berat, dan akan semakin berat dg nyinyiran2, tekanan2 dari parpol dan klp kepentingan, dan barisan sakit hati. Saya berdoa semoga sejarah mencatat dg tinta emas kesuksesan membangun IKN.",positive
"Ini salah 1 alasan mengapa IKN butuh seorang Profesional di bidangnya utk mengawal dlm mengambil keputusan.

Banyak investors yg akan masuk.",positive
"Sinarmas kan udah megang IKN nih, ayolah produksi minyaknya di lancarin lah. #iknbarunusantara",positive
"Untuk pertama kalinya saat itu melihat langsung Jokowi, dan terlihat keduanya memang sudah akrab. Berikutnya, kami pun melanjutkan perjalanan ke Madiun, berkunjung ke PT Inka. Tidak heran sekarang Jokowi menunjukan Bambang jadi kepala otorita IKN, perkawanan yang terjalin lama...",positive
Selamat bertugas Pak Bambang Susantono dan Pak Dhony Rahajoe. Semoga diberi kemudahan dan kelancaran dalam perjalanan ke depannya \(^-^)/,positive
"Semoga saja ketika tukar presiden RI,IKN tidak jadi mangkrak.Karena sifat pemimpin kita tidak pernah mau meneruskan ide atau proyek dari presiden sebelumnya.Sudah banyak contoh.... semoga saja IKN tidak mangkrak.",positive
"Kita semua bangsa Indonesia yg setuju akan senantiasa do'akan IKN cepat dikerja dan selesai sesuai dg jadwal shg nampak, anggun, indah megah, asri, berkelas. Kita ucapkan terima kasih pak Jokowi.",positive
"Selamat bertugas ya pak...

(Sekretaris wakil kepala IKN)",positive
"Kita lihat nanti stlh IKN sdh running well, Sabah & Serawak yg kena imbas pertama Kali.
Mudah"" an saya masih diberi umur panjang tuk menyaksikan KEJAYAAN NUSANTARA...stlh Majapahit.
Singapore akan menjadi rebutan Barat dgn China. Timor Leste akan DIPELIHARA oleh Australia.",positive
"Pinter Jokowi rekrut pimpinan Sinar Mas buat pembangunan IKN wkwk dulu Sinar Mas bangun BSD yg cuma rawa-rawa aja di sulap jadi kota bagus banget, apalagi nanti kalo bangun IKN.",positive
"Waw IKN yang megang Arsi-Sipil ITB, Cant wait",positive
Selamat bertugas Pak Semoga Pembangunan IKN dapat berjalan dgn baik sebagaimana yg diharakan demi merealisasikan Misi dan Visi Indonesia 2045,positive
Jangan bandingkan capresmu yg mati kutu dgn jokowi. Bisa bikin sakit hati. Insa Allah ikn dan pemilu tetap berjalan. Jokowi tdk sejelek yg ada dlm otakmu. Beliau manusia beradab. Pro kontra itu biasa. Hanya soal kebagian atau tdk kebagian kue sj.,positive
"Bagus habis buat IKN lah, jadi produktif bangun infrastruktur!",positive
"Saran saya kamu 
@MardaniAliSera
 ngga usah koar koar tentang IKN
Apalagi ikut campur tentang siapa ketua otorita IKN 
itu HAK PRESIDEN 
Apalagi bawa"" nama rakyat !

70 % rakyat setuju , dan 8 fraksi di DPR sudah memberi keputusan nya
SETUJU tentang IKN",positive
Selamat buat pak Bambang buat kang emil nanti nyusul ke IKN juga tapi sebagai presiden,positive
"..berjalan lancar,baik dari segi anggaran pembiayaan maupun perencanaan tata kelolanya.Selain rencana pindah IKN sudah ada sejak Presiden Soekarno dahulu (Soeharto & SBY juga,Cek Google ! dng berbagai pertimbangan masing2),Tentunya ada kesamaan tuk mewujudkan Kebesaran Indonesia.",positive
Hari ini presiden Jokowi kalau tak ada halangan akan melantik kepala IKN. Ada yang kecewa pasti...karena gorengan gorengan basi yang mengarah ketidaksukaan kalau yang ditunjuk semisal pak Ahok.bu risma tidak terjadi. Bahkan mengusulkan junjungan mereka....tak terbukti kan?.....,positive
Keren lah mulai bekerja di tenda pendukung IKN... Monggo Mentri & DPR plus aparat ikut pak presiden,positive
"PPP (Public Private Partnership), maupun investasi langsung dari investor.

3• Penggunaan APBN akan dilakukan Otorita IKN pada tahun pertama. Pada tahun selanjutnya Otorita IKN bakal mengandalkan dana investasi.

Paham yee' Encang, Enciing, Nyak Babeh diseruput lagi deh kopinye.",positive
Persamaan antara Mendidik/Mengedukasi dan Pemindahan IKN adalah keduanya memerlukan waktu yang lama. Bahasa kerennya: kerja peradaban.,positive
"Wong jogja yg jadi ketua ikn, horeee",positive
"Uni Emirat Arab sudah  Ivestasi  Ratusan Triliun di IKN.  Arab Saudi DLL nya juga akan Ivestasi besar besaran di Indonesia  .  kepercayaan Dunia kepada Indonesia , karena melihat Presiden Jokowi  pemimpin yang berhati baik, jujur , jenius dan mampu merubah Indonesia maju pesat.",positive
"Dukung pembangunan IKN Nusantara 

IKN green city",positive
Dukung Pembangunan IKN,positive
"Jauh itu jaraknya
Lagian nanti IKN dibuat jadi smart city, dan pengamanannya sangat kuat, dibuat pager tebal beton bertulang,..... jd tdk usah kawatir",positive
IKN terpaksa pindah gara2 Jakarta tidak semakin baik setelah ganti Gubernur,positive
"Dukung pembangunan IKN demi kemajuan bangsa yg tentunya berdampak pd ekonomi & peradaban bangsa indonesia

#IbukotaNegara #SemangatNusantara",positive
"Kita harus jadi bangsa yang visioner..IKN saya dukung...semoga akan menjadi keseimbangan pemerataan pembangunan

#IbukotaNegara #SemangatNusantara",positive
Udah.. Drpd kau bg ko sakit otakmu ngurus jakarta.. Bagus pindaha aja trus ksrg ke kalimantan... Disana bakalan dibangun ikn.. Jd lah disana kau bg..,positive
Emang di sengaja sepertinya Rencana ini TSM. Padhal kan bisa aja dananya di alokasikan dari RAB IKN & RAB KAC dan juga pembangunan infrastruktur lainnya. Atau alokasi dana dari pendapatan negara lainnya.,positive
"Sebenarnya menarik sih kalau PNS kemen pindah ke IKN, secara harga tanah/properti di ibukota udah tinggi sementara di Kalimantan belum. Mungkin faktor keluarga sih tapi kalau masih muda/single ini bisa jadi sebuah kesempatan",positive
"Obrolan penumpang KRL.
Ada anggapan..
Memindahkan IKN itu....
Sama dengan memindahkan satu negara.
Memindahkan segenap warga ibukota.
Pengen ku teriak...
@andrinof_a_ch",positive
Alhamdulillah semoga IKN berjalan dengan sukses pak de,positive
"Untuk menyiapkan infrastruktur 5G di IKN, 
@kemkominfo
 akan menjalin kerja sama dengan berbagai pihak.
@PlateJohnny",positive
Mantap IKN keren,positive
"Proyek covid hampir selesai

IKN harapan",positive
Selamat pak HA..semoga dapat menjalankan amanah dengan baik sehingga pembangunan IKN dapat berjalan baik dan sesuai dengan harapan rakyat Indonesia.,positive
Alhamdulillah saya sebagai calon ketua Otoritas IKN akan menjalankan tugas dan amanah ini dengan baik..begitu ya mak.,positive
"Dukung IKN Nusantara   
@kemkominfo
 @PlateJohnny",positive
"Untuk layanan mobile Telkomsel, perluasan cakupan, penambahan kapasitas, serta peningkatan kualitas jaringan 4G dan 5G di wilayah IKN Nusantara akan terus dimaksimalkan.",positive
Jangan bandingkan IKN dengan Jakarta,positive
IKN mantap,positive
Semoga ikn berjalan lancar untuk pemerataan pembangunan Indonesia.,positive
Semoga Pembangunan IKN di Kalimantan Timur segera terwujud,positive
"Itu PNS yg nggak mau ke IKN bisa, nggak gw gantiin? Udah pengalaman 12 tahun di Kalimantan nih...",positive
"IKN akan dilengkapi dengan teknologi 5G , untuk dibutuhkan kerjasama dengan berbagai pihak untuk mewujudkannya.
@kemkominfo",positive
dukung dan kawal pemindahan IKN,positive
"sinkronisasi kerja antar kementerian/lembaga maupun secara internal, serta terkait dengan pergerakan ekonomi melalui jual beli tanah yang terjadi di kawasan IKN, sementara perlu dilakukan land freezing.",positive
"Semoga di ikn nanti, banyak dijumpai pohon2 khas kalimantan, tanaman khas kalimantan. Jangan melulu nanam pohon trambesi sama pohon tabebuya.",positive
Pro IKN!,positive
"Betul, banyak dampak positifnyaPerpindahan IKN untuk pemerataan pembangunan ekonomi",positive
Pengen cepet2 pindah ke IKN,positive
Yg nolak gak usah ikut ke IKN.,positive
Pemindahan IKN sdh tepat dilakukan demi kemajuan dan pemerataan perdagangan antar wilayah,positive
"Kemudian mendorong perdagangan antar wilayah, dan membuka kesempatan penciptaan lapangan kerja. Sehingga terjadi penyerapan tenaga kerja.

Dalam jangka menengah dan panjang, pembangunan IKN dapat menjadi sumber pertumbuhan ekonomi baru bagi wilayah IKN dan sekitarnya.",positive
Semoga IKN menjadi solusi terharap tantangan bonus demografis..,positive
"Banyakan orang jawa krn IKN di pulau jawa. Bentar lagi orang kalimantan yg jadi presiden beb, soalnya IKN nya mau pindah dari jawa ke kalimantan",positive
"Turut berduka.
Penyelesaian scr komprehensif universal; seperti dng psikologis komunikasi yg menyentuh pd entitas Papua khususnya KKB.

Transmigrasi kan mereka ke IKN agar mampu melihat pluralisme pembangunan.",positive
IKN itu terletak elevasi yg cukup tinggi beda dgn jakarta yg malahan ada yg elevasi di bawah permukaan laut.. ketauan begomu tong,positive
"Gak apa² Pak tunda saja Pemilunya sampai IKN dan semua program pembangunan Pak Jokowi tuntas, sebab kalau 2024 ganti presiden dan pembangunan yg  blm selesai di era Pak Jokowi saat ini blm selesai, bisa mangkrak semua!",positive
Dukung penuh pemindahan IKN,positive
"Ini haram banget, kalau IKN barulah halal drunz",positive
"Kepercayaan investor ke proyek IKN mencerminkan kredibilitas Pemerintah RI & apresiasi mrk thd rencana besar tsb.
Para penyinyir sll menafikan fakta nyata. Mrk suka ngarang bebas u/ menyesatkan & membodohi orang lain dgn narasi2 yg ngawur + menyesatkan.",positive
Setuju dgn IkN,positive
. Saya dukung IKN ga ada nder?,positive
"Haaahaaa.  dapat duit lagi penunjang IKN. 
.",positive
Rasah difiki tetangga yg lagi panas dingin  fokus yuk dukung IKN Nusantara,positive
"Saya sangat berkeyakinan,hal ky ini berkurang kalo ikn sdh di kaltim",positive
"Angkatan Laut,dan Prajurit lain juga kalau sdg bertugas tdk ngajak istri kok dan mereka fine2 saja.Jangan pilih Partai yg menolak Perpindahan IKN.Karena perpindahan IKN itu konstitusional.",positive
Keputusan Jokowi utk membangun IKN di Kalimantan sdh benar 100%,positive
IKN memang best,positive
Siap siap bakal keren IKN,positive
"Provinsi Kalimantan Timur penduduknya lima juta jiwa, padahal luas wilayahnya sama dengan Pulau Jawa ditambah Madura dan Bali. Dengan pindahnya IKN diharapkan pemerataan penduduk terjadi secara alamiah.",positive
Setuju pemilu ditunda perpanjang jabatan presiden biarprogram Ikn berjalan dengan lancar,positive
Ikn tdk boleh gagal..hihihi,positive
"Jangan mengecilkan bangsa Indonesia, kami sdh ada punya pengalaman  yaitu membangun Palangka Raya ibukota Provinsi Kalimantan Tengah dari hutan belantara dan IKN juga di Kalimantan kami pasti bisa",positive
"Rakyat Tidak Menolak IKN hanya kelompok tertentu aj, karna rakyat menginginkan Indonesia sentris sebagai wujud IKN baru dapat memberikan kesejahteraan dan pemerataan pembangunan.",positive
