Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,polarity_score,polarity,positive_words,negative_words
868,@KoalisiNetizen Peningkatan sektor properti berdampak positif pada ekonomi lokal #IbuKotaNegara,@KoalisiNetizen Peningkatan sektor properti berdampak positif pada ekonomi lokal #Ibu Kota Negara,peningkatan sektor properti berdampak positif pada ekonomi lokal ibu kota negara,peningkatan sektor properti berdampak positif pada ekonomi lokal ibu kota negara,"['peningkatan', 'sektor', 'properti', 'berdampak', 'positif', 'pada', 'ekonomi', 'lokal', 'ibu', 'kota', 'negara']",0,neutral,"[('positif', 4)]","[('pada', -3), ('kota', -1)]"
281,Negara kita sudah tidak punya ibu kota &amp; sebentar lagi kita tidak akan punya ibu negara https://t.co/LaLQKSsYgB,Negara kita sudah tidak punya ibu kota &amp; sebentar lagi kita tidak akan punya ibu negara https://t.co/LaLQKSsYgB,negara kita sudah tidak punya ibu kota amp sebentar lagi kita tidak akan punya ibu negara,negara kita sudah tidak punya ibu kota amp sebentar lagi kita tidak akan punya ibu negara,"['negara', 'kita', 'sudah', 'tidak', 'punya', 'ibu', 'kota', 'amp', 'sebentar', 'lagi', 'kita', 'tidak', 'akan', 'punya', 'ibu', 'negara']",-9,negative,"[('sudah', 3), ('punya', 3), ('punya', 3)]","[('sudah', -2), ('tidak', -5), ('kota', -1), ('sebentar', -2), ('lagi', -3), ('tidak', -5)]"
377,@KoalisiNetizen Pusat bisnis baru dorong keterlibatan sektor perbankan dan keuangan #IbuKotaNegara,@KoalisiNetizen Pusat bisnis baru dorong keterlibatan sektor perbankan dan keuangan #Ibu Kota Negara,pusat bisnis baru dorong keterlibatan sektor perbankan dan keuangan ibu kota negara,pusat bisnis baru dorong keterlibatan sektor perbankan dan keuangan ibu kota negara,"['pusat', 'bisnis', 'baru', 'dorong', 'keterlibatan', 'sektor', 'perbankan', 'dan', 'keuangan', 'ibu', 'kota', 'negara']",2,positive,"[('pusat', 3), ('bisnis', 3)]","[('keterlibatan', -3), ('kota', -1)]"
286,@abangbelneg Semoga IKN Nusantara dapat mewujudkan harapan masyarakat Indonesia #IbuKotaNegara,@abangbelneg Semoga IKN Nusantara dapat mewujudkan harapan masyarakat Indonesia #Ibu Kota Negara,semoga ikn nusantara dapat mewujudkan harapan masyarakat indonesia ibu kota negara,semoga ibu kota negara nusantara dapat mewujudkan harapan masyarakat indonesia ibu kota negara,"['semoga', 'ibu', 'kota', 'negara', 'nusantara', 'dapat', 'mewujudkan', 'harapan', 'masyarakat', 'indonesia', 'ibu', 'kota', 'negara']",-5,negative,"[('dapat', 2)]","[('kota', -1), ('dapat', -2), ('mewujudkan', -3), ('kota', -1)]"
388,@KoalisiNetizen Investasi di infrastruktur dorong diversifikasi sumber daya energi #IbuKotaNegara,@KoalisiNetizen Investasi di infrastruktur dorong diversifikasi sumber daya energi #Ibu Kota Negara,investasi di infrastruktur dorong diversifikasi sumber daya energi ibu kota negara,investasi di infrastruktur dorong diversifikasi sumber daya energi ibu kota negara,"['investasi', 'di', 'infrastruktur', 'dorong', 'diversifikasi', 'sumber', 'daya', 'energi', 'ibu', 'kota', 'negara']",2,positive,"[('energi', 3)]","[('kota', -1)]"
882,@abangbelneg Kalimantan Timur akan menjadi model dalam tata kota berkelanjutan #IbuKotaNegara,@abangbelneg Kalimantan Timur akan menjadi model dalam tata kota berkelanjutan #Ibu Kota Negara,kalimantan timur akan menjadi model dalam tata kota berkelanjutan ibu kota negara,kalimantan timur akan menjadi model dalam tata kota berkelanjutan ibu kota negara,"['kalimantan', 'timur', 'akan', 'menjadi', 'model', 'dalam', 'tata', 'kota', 'berkelanjutan', 'ibu', 'kota', 'negara']",5,positive,"[('model', 3), ('dalam', 3), ('tata', 3)]","[('tata', -2), ('kota', -1), ('kota', -1)]"
716,@youthful_mediaa Pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan #IbuKotaNegara,@youthful_mediaa Pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan #Ibu Kota Negara,pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan ibu kota negara,pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan ibu kota negara,"['pemindahan', 'ini', 'mengirim', 'pesan', 'positif', 'tentang', 'perubahan', 'menuju', 'kebaikan', 'ibu', 'kota', 'negara']",5,positive,"[('pesan', 2), ('positif', 4), ('tentang', 1), ('perubahan', 4), ('kebaikan', 4)]","[('pesan', -3), ('tentang', -2), ('menuju', -4), ('kota', -1)]"
792,Prabowo-Gibran Mulai Godok Program yang Anggarannya Setara IKN Nusantara Belajar dari China-India #IKN #IKNNusantara #IbuKotaNegara #Sepaku #Kaltim #KalimantanTimur #IbuKotaNusantara #makansianggratis #PrabowoGibran https://t.co/yFWqL3xr4t lewat @tribunkaltim,Prabowo-Gibran Mulai Godok Program yang Anggarannya Setara IKN Nusantara Belajar dari China-India #IKN #IKNNusantara #Ibu Kota Negara #Sepaku #Kaltim #Kalimantan Timur #Ibu Kota Nusantara #makansianggratis #Prabowo Gibran https://t.co/yFWqL3xr4t lewat @tribunkaltim,prabowo-gibran mulai godok program yang anggarannya setara ikn nusantara belajar dari china-india ikn iknnusantara ibu kota negara sepaku kaltim kalimantan timur ibu kota nusantara makansianggratis prabowo gibran lewat,prabowo-gibran mulai godok program yang anggarannya setara ibu kota negara nusantara belajar dari china-india ibu kota negara ibu kota negara nusantara ibu kota negara sepaku kaltim kalimantan timur ibu kota nusantara makansianggratis prabowo gibran lewat,"['prabowo-gibran', 'mulai', 'godok', 'program', 'yang', 'anggarannya', 'setara', 'ibu', 'kota', 'negara', 'nusantara', 'belajar', 'dari', 'china-india', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'sepaku', 'kaltim', 'kalimantan', 'timur', 'ibu', 'kota', 'nusantara', 'makansianggratis', 'prabowo', 'gibran', 'lewat']",-10,negative,"[('mulai', 1), ('setara', 2), ('belajar', 3), ('lewat', 2)]","[('yang', -5), ('kota', -1), ('dari', -3), ('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('lewat', -5)]"
96,@kegblgnunfaedh Ini aturan baru apa gimana ya.. di bandung kota kok dari dulu dan terakhir tahun lalu aman² aja.. sy selalu perpanjng mobil an. ibu saya dan motor istri saya tanpa orgnya hadir bisa² aja..,@kegblgnunfaedh Ini aturan baru apa gimana ya.. di bandung kota kok dari dulu dan terakhir tahun lalu aman² aja.. sy selalu perpanjng mobil an. ibu saya dan motor istri saya tanpa orgnya hadir bisa² aja..,ini aturan baru apa gimana ya di bandung kota kok dari dulu dan terakhir tahun lalu aman aja sy selalu perpanjng mobil an ibu saya dan motor istri saya tanpa orgnya hadir bisa aja,ini aturan baru apa bagaimana iya di bandung kota kok dari dulu dan terakhir tahun lalu aman saja saya selalu perpanjng mobil an ibu saya dan motor istri saya tanpa orangnya hadir bisa saja,"['ini', 'aturan', 'baru', 'apa', 'bagaimana', 'iya', 'di', 'bandung', 'kota', 'kok', 'dari', 'dulu', 'dan', 'terakhir', 'tahun', 'lalu', 'aman', 'saja', 'saya', 'selalu', 'perpanjng', 'mobil', 'an', 'ibu', 'saya', 'dan', 'motor', 'istri', 'saya', 'tanpa', 'orangnya', 'hadir', 'bisa', 'saja']",-20,negative,"[('lalu', 3), ('mobil', 1), ('hadir', 2)]","[('apa', -3), ('bandung', -1), ('kota', -1), ('dari', -3), ('saja', -3), ('saya', -3), ('saya', -3), ('saya', -3), ('hadir', -3), ('saja', -3)]"
244,@meraaahputiiih Pemindahan ini memperkuat integrasi antarwilayah di Indonesia #IbuKotaNegara,@meraaahputiiih Pemindahan ini memperkuat integrasi antarwilayah di Indonesia #Ibu Kota Negara,pemindahan ini memperkuat integrasi antarwilayah di indonesia ibu kota negara,pemindahan ini memperkuat integrasi antarwilayah di indonesia ibu kota negara,"['pemindahan', 'ini', 'memperkuat', 'integrasi', 'antarwilayah', 'di', 'indonesia', 'ibu', 'kota', 'negara']",5,positive,"[('memperkuat', 3), ('integrasi', 3)]","[('kota', -1)]"
734,@youthful_mediaa Peningkatan infrastruktur akan mempercepat distribusi hasil pertanian #IbuKotaNegara,@youthful_mediaa Peningkatan infrastruktur akan mempercepat distribusi hasil pertanian #Ibu Kota Negara,peningkatan infrastruktur akan mempercepat distribusi hasil pertanian ibu kota negara,peningkatan infrastruktur akan mempercepat distribusi hasil pertanian ibu kota negara,"['peningkatan', 'infrastruktur', 'akan', 'mempercepat', 'distribusi', 'hasil', 'pertanian', 'ibu', 'kota', 'negara']",5,positive,"[('distribusi', 3), ('hasil', 3)]","[('kota', -1)]"
76,Sepertinya @univ_indonesia juga harus pindah. ..... Ibu kota negara pusat ilmu budaya bangsa.... ada di Genderang UI. DKJ jd pusat perekonomian. @DKIJakarta @Kemdikbud_RI #Nusantara #jakarta,Sepertinya @univ_indonesia juga harus pindah. ..... Ibu kota negara pusat ilmu budaya bangsa.... ada di Genderang UI. DKJ jd pusat perekonomian. @DKIJakarta @Kemdikbud_RI #Nusantara #jakarta,sepertinya juga harus pindah ibu kota negara pusat ilmu budaya bangsa ada di genderang ui dkj jd pusat perekonomian nusantara jakarta,sepertinya juga harus pindah ibu kota negara pusat ilmu budaya bangsa ada di genderang ui dkj jadi pusat perekonomian nusantara jakarta,"['sepertinya', 'juga', 'harus', 'pindah', 'ibu', 'kota', 'negara', 'pusat', 'ilmu', 'budaya', 'bangsa', 'ada', 'di', 'genderang', 'ui', 'dkj', 'jadi', 'pusat', 'perekonomian', 'nusantara', 'jakarta']",0,neutral,"[('pindah', 1), ('pusat', 3), ('ilmu', 4), ('ada', 4), ('jadi', 1), ('pusat', 3)]","[('sepertinya', -2), ('harus', -5), ('pindah', -3), ('kota', -1), ('ada', -3), ('jadi', -2)]"
896,Rocky Gerung Sebut Titik Awal Konflik Prabowo dan Jokowi Makan Siang Gratis dan IKN Nusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Prabowo #Jokowi #makansianggratis https://t.co/iB2YnRbP9S lewat @tribunkaltim,Rocky Gerung Sebut Titik Awal Konflik Prabowo dan Jokowi Makan Siang Gratis dan IKN Nusantara #Ibu Kota Negara #Ibu Kota Nusantara #Kaltim #Kalimantan Timur #Prabowo #Jokowi #makansianggratis https://t.co/iB2YnRbP9S lewat @tribunkaltim,rocky gerung sebut titik awal konflik prabowo dan jokowi makan siang gratis dan ikn nusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur prabowo jokowi makansianggratis lewat,rocky gerung sebut titik awal konflik prabowo dan jokowi  makan siang gratis dan ibu kota negara nusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur prabowo jokowi  makansianggratis lewat,"['rocky', 'gerung', 'sebut', 'titik', 'awal', 'konflik', 'prabowo', 'dan', 'jokowi', 'makan', 'siang', 'gratis', 'dan', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'prabowo', 'jokowi', 'makansianggratis', 'lewat']",-5,negative,"[('awal', 2), ('makan', 1), ('gratis', 4), ('lewat', 2)]","[('titik', -3), ('awal', -2), ('makan', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('lewat', -5)]"
209, Pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di Kalimantan Timur sebanyak 18 persen imbuhnya. Hal ini secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut. https://t.co/IsXWZYCGhb, Pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di Kalimantan Timur sebanyak 18 persen imbuhnya. Hal ini secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut. https://t.co/IsXWZYCGhb,pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di kalimantan timur sebanyak  persen imbuhnya hal ini secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut,pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di kalimantan timur sebanyak  persen imbuhnya hal ini secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut,"['pemindahan', 'ibu', 'kota', 'negara', 'dapat', 'memberikan', 'dampak', 'pengurangan', 'emisi', 'karbon', 'di', 'kalimantan', 'timur', 'sebanyak', 'persen', 'imbuhnya', 'hal', 'ini', 'secara', 'tidak', 'langsung', 'dapat', 'mengubah', 'struktur', 'ekonomi', 'wilayah', 'tersebut']",-1,negative,"[('dapat', 2), ('persen', 2), ('langsung', 3), ('dapat', 2), ('struktur', 3)]","[('kota', -1), ('dapat', -2), ('dampak', -3), ('tidak', -5), ('dapat', -2)]"
259,@croffletae aku engga doong btw nih ya misal ups tayang di indo nonton gaaa mo ketemu ibu negara nii masa satu kota kaga ketemu ga ding aku anak kabupaten ,@croffletae aku engga doong btw nih ya misal ups tayang di indo nonton gaaa mo ketemu ibu negara nii masa satu kota kaga ketemu ga ding aku anak kabupaten ,aku engga doong btw nih ya misal ups tayang di indo nonton gaaa mo ketemu ibu negara nii masa satu kota kaga ketemu ga ding aku anak kabupaten,aku engga doong ngomong-ngomong ini iya misal ups tayang di indo nonton gaaa mau ketemu ibu negara nii masa satu kota tidak ketemu tidak ding aku anak kabupaten,"['aku', 'engga', 'doong', 'ngomong-ngomong', 'ini', 'iya', 'misal', 'ups', 'tayang', 'di', 'indo', 'nonton', 'gaaa', 'mau', 'ketemu', 'ibu', 'negara', 'nii', 'masa', 'satu', 'kota', 'tidak', 'ketemu', 'tidak', 'ding', 'aku', 'anak', 'kabupaten']",-4,negative,"[('aku', 2), ('tayang', 3), ('mau', 5), ('ketemu', 1), ('satu', 3), ('ketemu', 1), ('aku', 2)]","[('aku', -1), ('indo', -3), ('mau', -1), ('satu', -1), ('kota', -1), ('tidak', -5), ('tidak', -5), ('aku', -1), ('anak', -3)]"
158,Kendaraan berbahan bakar fosil dilarang ada di wiliayah IKN #IbukotaNegara #IKNNusantara #PindahIbuKota #AFCU23 Towel Korsel lupainmusuhan saatpemilu #lihatpersamaanya LET'S COUNT 12345 https://t.co/ewqdc2dZtu,Kendaraan berbahan bakar fosil dilarang ada di wiliayah IKN #Ibukota Negara #IKNNusantara #Pindah Ibu Kota #AFCU23 Towel Korsel lupainmusuhan saatpemilu #lihatpersamaanya LET'S COUNT 12345 https://t.co/ewqdc2dZtu,kendaraan berbahan bakar fosil dilarang ada di wiliayah ikn ibukota negara iknnusantara pindah ibu kota afcu towel korsel lupainmusuhan saatpemilu lihatpersamaanya let  count,kendaraan berbahan bakar fosil dilarang ada di wiliayah ibu kota negara ibu kota negara ibu kota negara nusantara pindah ibu kota afcu towel korsel lupainmusuhan saatpemilu lihatpersamaanya let  count,"['kendaraan', 'berbahan', 'bakar', 'fosil', 'dilarang', 'ada', 'di', 'wiliayah', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota', 'afcu', 'towel', 'korsel', 'lupainmusuhan', 'saatpemilu', 'lihatpersamaanya', 'let', 'count']",-14,negative,"[('bakar', 1), ('ada', 4), ('pindah', 1)]","[('bakar', -3), ('fosil', -4), ('dilarang', -3), ('ada', -3), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
495,Pemerintah akan membuka pendaftaran Calon Pegawai Negeri Sipil (CPNS) khusus penempatan di Ibu Kota Nusantara (IKN). Hal itu dikatakan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PANRB) Abdullah Azwar Anas. baca selengkapnya: https://t.co/0rJYM1HpeI -BAY https://t.co/HcXelX11s8,Pemerintah akan membuka pendaftaran Calon Pegawai Negeri Sipil (CPNS) khusus penempatan di Ibu Kota Nusantara (IKN). Hal itu dikatakan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PANRB) Abdullah Azwar Anas. baca selengkapnya: https://t.co/0rJYM1HpeI -BAY https://t.co/HcXelX11s8,pemerintah akan membuka pendaftaran calon pegawai negeri sipil cpns khusus penempatan di ibu kota nusantara ikn hal itu dikatakan menteri pendayagunaan aparatur negara dan reformasi birokrasi panrb abdullah azwar anas baca selengkapnya -bay,pemerintah akan membuka pendaftaran calon pegawai negeri sipil cpns khusus penempatan di ibu kota nusantara ibu kota negara hal itu dikatakan menteri pendayagunaan aparatur negara dan reformasi birokrasi panrb abdullah azwar anas baca selengkapnya -bay,"['pemerintah', 'akan', 'membuka', 'pendaftaran', 'calon', 'pegawai', 'negeri', 'sipil', 'cpns', 'khusus', 'penempatan', 'di', 'ibu', 'kota', 'nusantara', 'ibu', 'kota', 'negara', 'hal', 'itu', 'dikatakan', 'menteri', 'pendayagunaan', 'aparatur', 'negara', 'dan', 'reformasi', 'birokrasi', 'panrb', 'abdullah', 'azwar', 'anas', 'baca', 'selengkapnya', '-bay']",5,positive,"[('pendaftaran', 3), ('pegawai', 3), ('baca', 3), ('selengkapnya', 1)]","[('kota', -1), ('kota', -1), ('itu', -2), ('baca', -1)]"
525,@KotaNusantara Ibu kota nusantara akan memberikan lapangan pekerjaan baru bagi warga setempat #IbuKotaNegara,@KotaNusantara Ibu kota nusantara akan memberikan lapangan pekerjaan baru bagi warga setempat #Ibu Kota Negara,ibu kota nusantara akan memberikan lapangan pekerjaan baru bagi warga setempat ibu kota negara,ibu kota nusantara akan memberikan lapangan pekerjaan baru bagi warga setempat ibu kota negara,"['ibu', 'kota', 'nusantara', 'akan', 'memberikan', 'lapangan', 'pekerjaan', 'baru', 'bagi', 'warga', 'setempat', 'ibu', 'kota', 'negara']",2,positive,"[('lapangan', 3), ('pekerjaan', 3), ('bagi', 2)]","[('kota', -1), ('bagi', -4), ('kota', -1)]"
331,Tony Blair bertemu Presiden Joko Widodo membahas rencana proyek EBT di IKN Nusantara #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/uBZPhxTZWO,Tony Blair bertemu Presiden Joko Widodo membahas rencana proyek EBT di IKN Nusantara #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/uBZPhxTZWO,tony blair bertemu presiden joko widodo membahas rencana proyek ebt di ikn nusantara ibu kota negara iknnusantara pindah ibu kota,tony blair bertemu presiden joko widodo membahas rencana proyek ebt di ibu kota negara nusantara ibu kota negara ibu kota negara nusantara pindah ibu kota,"['tony', 'blair', 'bertemu', 'presiden', 'joko', 'widodo', 'membahas', 'rencana', 'proyek', 'ebt', 'di', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']",-2,negative,"[('bertemu', 2), ('presiden', 3), ('membahas', 1), ('rencana', 2), ('pindah', 1)]","[('rencana', -4), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
951,Dampak IKN Nusantara Sederet Upaya Ekstra Untuk Menahan Laju Inflasi di Kalimantan #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Inflasi https://t.co/AYjtx6DPIV lewat @tribunkaltim,Dampak IKN Nusantara Sederet Upaya Ekstra Untuk Menahan Laju Inflasi di Kalimantan #IKN #IKNNusantara #Ibu Kota Negara #Ibu Kota Nusantara #Kaltim #Kalimantan Timur #Inflasi https://t.co/AYjtx6DPIV lewat @tribunkaltim,dampak ikn nusantara sederet upaya ekstra untuk menahan laju inflasi di kalimantan ikn iknnusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur inflasi lewat,dampak ibu kota negara nusantara sederet upaya ekstra untuk menahan laju inflasi di kalimantan ibu kota negara ibu kota negara nusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur inflasi lewat,"['dampak', 'ibu', 'kota', 'negara', 'nusantara', 'sederet', 'upaya', 'ekstra', 'untuk', 'menahan', 'laju', 'inflasi', 'di', 'kalimantan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'inflasi', 'lewat']",-16,negative,"[('upaya', 1), ('ekstra', 3), ('lewat', 2)]","[('dampak', -3), ('kota', -1), ('upaya', -4), ('menahan', -5), ('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('lewat', -5)]"
314,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru #IbuKotaNegaraBaru #TransformasiNegara https://t.co/kxTauE7wy2,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru #Ibu Kota Negara Baru #Transformasi Negara https://t.co/kxTauE7wy2,sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif dukungan terhadap pembangunan ibu kota negara ikn yang baru ibu kota negara baru transformasi negara,sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif dukungan terhadap pembangunan ibu kota negara ibu kota negara yang baru ibu kota negara baru transformasi negara,"['sebuah', 'langkah', 'besar', 'menuju', 'masa', 'depan', 'yang', 'lebih', 'berkesinambungan', 'dan', 'inklusif', 'dukungan', 'terhadap', 'pembangunan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'yang', 'baru', 'ibu', 'kota', 'negara', 'baru', 'transformasi', 'negara']",-7,negative,"[('langkah', 4), ('besar', 4), ('lebih', 1), ('inklusif', 1), ('dukungan', 4)]","[('besar', -2), ('menuju', -4), ('yang', -5), ('inklusif', -2), ('kota', -1), ('kota', -1), ('yang', -5), ('kota', -1)]"
