Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,tweet_tokens_WSW,polarity_score,polarity,positive_words,negative_words
604,@reiMurilin12 Semoga dengan pindahnya Ibu Kota Negara ke Kalimantan Indonesia akan semakin maju,@reiMurilin12 Semoga dengan pindahnya Ibu Kota Negara ke Kalimantan Indonesia akan semakin maju,semoga dengan pindahnya ibu kota negara ke kalimantan indonesia akan semakin maju,semoga dengan pindahnya ibu kota negara ke kalimantan indonesia akan semakin maju,"['semoga', 'dengan', 'pindahnya', 'ibu', 'kota', 'negara', 'ke', 'kalimantan', 'indonesia', 'akan', 'semakin', 'maju']","['semoga', 'pindahnya', 'kota', 'negara', 'kalimantan', 'indonesia', 'maju']",-1,negative,[],"[('kota', -1)]"
213,Menggerakkan revolusi urban: Koordinator smart city dorong transformasi digital di IKN Nusantara. #IbuKotaNegara #IKNNusantara #PindahIbuKota kOREA #ASIANCUPU23 #TIMNASU23 SHIN TAE YONG #AFCU23AsianCup2024 BUNG TOWEL WASITNYA WITCHCRAFT https://t.co/DfLqoEF4No,Menggerakkan revolusi urban: Koordinator smart city dorong transformasi digital di IKN Nusantara. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota kOREA #ASIANCUPU23 #TIMNASU23 SHIN TAE YONG #AFCU23Asian Cup2024 BUNG TOWEL WASITNYA WITCHCRAFT https://t.co/DfLqoEF4No,menggerakkan revolusi urban koordinator smart city dorong transformasi digital di ikn nusantara ibu kota negara iknnusantara pindah ibu kota korea asiancupu timnasu shin tae yong afcuasian cup bung towel wasitnya witchcraft,menggerakkan revolusi urban koordinator smart kota dorong transformasi digital di ibu kota negara nusantara ibu kota negara ibu kota negara nusantara pindah ibu kota korea asiancupu timnasu shin tae yong afcuasian cup bung towel wasitnya witchcraft,"['menggerakkan', 'revolusi', 'urban', 'koordinator', 'smart', 'kota', 'dorong', 'transformasi', 'digital', 'di', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota', 'korea', 'asiancupu', 'timnasu', 'shin', 'tae', 'yong', 'afcuasian', 'cup', 'bung', 'towel', 'wasitnya', 'witchcraft']","['menggerakkan', 'revolusi', 'urban', 'koordinator', 'smart', 'kota', 'dorong', 'transformasi', 'digital', 'kota', 'negara', 'nusantara', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota', 'korea', 'asiancupu', 'timnasu', 'shin', 'tae', 'yong', 'afcuasian', 'cup', 'towel', 'wasitnya', 'witchcraft']",-9,negative,"[('koordinator', 2), ('pindah', 1)]","[('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1), ('tae', -4)]"
237,@meraaahputiiih Presiden Jokowi yakin bahwa pemindahan Ibu Kota Nusantara akan memperkuat tata kelola pemerintahan yang lebih baik dan efektif di Indonesia. #IbuKotaNegara,@meraaahputiiih Presiden Jokowi yakin bahwa pemindahan Ibu Kota Nusantara akan memperkuat tata kelola pemerintahan yang lebih baik dan efektif di Indonesia. #Ibu Kota Negara,presiden jokowi yakin bahwa pemindahan ibu kota nusantara akan memperkuat tata kelola pemerintahan yang lebih baik dan efektif di indonesia ibu kota negara,presiden jokowi  yakin bahwa pemindahan ibu kota nusantara akan memperkuat tata kelola pemerintahan yang lebih baik dan efektif di indonesia ibu kota negara,"['presiden', 'jokowi', 'yakin', 'bahwa', 'pemindahan', 'ibu', 'kota', 'nusantara', 'akan', 'memperkuat', 'tata', 'kelola', 'pemerintahan', 'yang', 'lebih', 'baik', 'dan', 'efektif', 'di', 'indonesia', 'ibu', 'kota', 'negara']","['presiden', 'jokowi', 'pemindahan', 'kota', 'nusantara', 'memperkuat', 'tata', 'kelola', 'pemerintahan', 'efektif', 'indonesia', 'kota', 'negara']",10,positive,"[('presiden', 3), ('memperkuat', 3), ('tata', 3), ('efektif', 5)]","[('kota', -1), ('tata', -2), ('kota', -1)]"
868,@KoalisiNetizen Peningkatan sektor properti berdampak positif pada ekonomi lokal #IbuKotaNegara,@KoalisiNetizen Peningkatan sektor properti berdampak positif pada ekonomi lokal #Ibu Kota Negara,peningkatan sektor properti berdampak positif pada ekonomi lokal ibu kota negara,peningkatan sektor properti berdampak positif pada ekonomi lokal ibu kota negara,"['peningkatan', 'sektor', 'properti', 'berdampak', 'positif', 'pada', 'ekonomi', 'lokal', 'ibu', 'kota', 'negara']","['peningkatan', 'sektor', 'properti', 'berdampak', 'positif', 'ekonomi', 'lokal', 'kota', 'negara']",3,positive,"[('positif', 4)]","[('kota', -1)]"
281,Negara kita sudah tidak punya ibu kota &amp; sebentar lagi kita tidak akan punya ibu negara https://t.co/LaLQKSsYgB,Negara kita sudah tidak punya ibu kota &amp; sebentar lagi kita tidak akan punya ibu negara https://t.co/LaLQKSsYgB,negara kita sudah tidak punya ibu kota amp sebentar lagi kita tidak akan punya ibu negara,negara kita sudah tidak punya ibu kota amp sebentar lagi kita tidak akan punya ibu negara,"['negara', 'kita', 'sudah', 'tidak', 'punya', 'ibu', 'kota', 'amp', 'sebentar', 'lagi', 'kita', 'tidak', 'akan', 'punya', 'ibu', 'negara']","['negara', 'kota', 'sebentar', 'negara']",-3,negative,[],"[('kota', -1), ('sebentar', -2)]"
377,@KoalisiNetizen Pusat bisnis baru dorong keterlibatan sektor perbankan dan keuangan #IbuKotaNegara,@KoalisiNetizen Pusat bisnis baru dorong keterlibatan sektor perbankan dan keuangan #Ibu Kota Negara,pusat bisnis baru dorong keterlibatan sektor perbankan dan keuangan ibu kota negara,pusat bisnis baru dorong keterlibatan sektor perbankan dan keuangan ibu kota negara,"['pusat', 'bisnis', 'baru', 'dorong', 'keterlibatan', 'sektor', 'perbankan', 'dan', 'keuangan', 'ibu', 'kota', 'negara']","['pusat', 'bisnis', 'dorong', 'keterlibatan', 'sektor', 'perbankan', 'keuangan', 'kota', 'negara']",2,positive,"[('pusat', 3), ('bisnis', 3)]","[('keterlibatan', -3), ('kota', -1)]"
286,@abangbelneg Semoga IKN Nusantara dapat mewujudkan harapan masyarakat Indonesia #IbuKotaNegara,@abangbelneg Semoga IKN Nusantara dapat mewujudkan harapan masyarakat Indonesia #Ibu Kota Negara,semoga ikn nusantara dapat mewujudkan harapan masyarakat indonesia ibu kota negara,semoga ibu kota negara nusantara dapat mewujudkan harapan masyarakat indonesia ibu kota negara,"['semoga', 'ibu', 'kota', 'negara', 'nusantara', 'dapat', 'mewujudkan', 'harapan', 'masyarakat', 'indonesia', 'ibu', 'kota', 'negara']","['semoga', 'kota', 'negara', 'nusantara', 'mewujudkan', 'harapan', 'masyarakat', 'indonesia', 'kota', 'negara']",-5,negative,[],"[('kota', -1), ('mewujudkan', -3), ('kota', -1)]"
388,@KoalisiNetizen Investasi di infrastruktur dorong diversifikasi sumber daya energi #IbuKotaNegara,@KoalisiNetizen Investasi di infrastruktur dorong diversifikasi sumber daya energi #Ibu Kota Negara,investasi di infrastruktur dorong diversifikasi sumber daya energi ibu kota negara,investasi di infrastruktur dorong diversifikasi sumber daya energi ibu kota negara,"['investasi', 'di', 'infrastruktur', 'dorong', 'diversifikasi', 'sumber', 'daya', 'energi', 'ibu', 'kota', 'negara']","['investasi', 'infrastruktur', 'dorong', 'diversifikasi', 'sumber', 'daya', 'energi', 'kota', 'negara']",2,positive,"[('energi', 3)]","[('kota', -1)]"
882,@abangbelneg Kalimantan Timur akan menjadi model dalam tata kota berkelanjutan #IbuKotaNegara,@abangbelneg Kalimantan Timur akan menjadi model dalam tata kota berkelanjutan #Ibu Kota Negara,kalimantan timur akan menjadi model dalam tata kota berkelanjutan ibu kota negara,kalimantan timur akan menjadi model dalam tata kota berkelanjutan ibu kota negara,"['kalimantan', 'timur', 'akan', 'menjadi', 'model', 'dalam', 'tata', 'kota', 'berkelanjutan', 'ibu', 'kota', 'negara']","['kalimantan', 'timur', 'model', 'tata', 'kota', 'berkelanjutan', 'kota', 'negara']",2,positive,"[('model', 3), ('tata', 3)]","[('tata', -2), ('kota', -1), ('kota', -1)]"
716,@youthful_mediaa Pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan #IbuKotaNegara,@youthful_mediaa Pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan #Ibu Kota Negara,pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan ibu kota negara,pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan ibu kota negara,"['pemindahan', 'ini', 'mengirim', 'pesan', 'positif', 'tentang', 'perubahan', 'menuju', 'kebaikan', 'ibu', 'kota', 'negara']","['pemindahan', 'mengirim', 'pesan', 'positif', 'perubahan', 'kebaikan', 'kota', 'negara']",10,positive,"[('pesan', 2), ('positif', 4), ('perubahan', 4), ('kebaikan', 4)]","[('pesan', -3), ('kota', -1)]"
792,Prabowo-Gibran Mulai Godok Program yang Anggarannya Setara IKN Nusantara Belajar dari China-India #IKN #IKNNusantara #IbuKotaNegara #Sepaku #Kaltim #KalimantanTimur #IbuKotaNusantara #makansianggratis #PrabowoGibran https://t.co/yFWqL3xr4t lewat @tribunkaltim,Prabowo-Gibran Mulai Godok Program yang Anggarannya Setara IKN Nusantara Belajar dari China-India #IKN #IKNNusantara #Ibu Kota Negara #Sepaku #Kaltim #Kalimantan Timur #Ibu Kota Nusantara #makansianggratis #Prabowo Gibran https://t.co/yFWqL3xr4t lewat @tribunkaltim,prabowo-gibran mulai godok program yang anggarannya setara ikn nusantara belajar dari china-india ikn iknnusantara ibu kota negara sepaku kaltim kalimantan timur ibu kota nusantara makansianggratis prabowo gibran lewat,prabowo-gibran mulai godok program yang anggarannya setara ibu kota negara nusantara belajar dari china-india ibu kota negara ibu kota negara nusantara ibu kota negara sepaku kaltim kalimantan timur ibu kota nusantara makansianggratis prabowo gibran lewat,"['prabowo-gibran', 'mulai', 'godok', 'program', 'yang', 'anggarannya', 'setara', 'ibu', 'kota', 'negara', 'nusantara', 'belajar', 'dari', 'china-india', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'sepaku', 'kaltim', 'kalimantan', 'timur', 'ibu', 'kota', 'nusantara', 'makansianggratis', 'prabowo', 'gibran', 'lewat']","['prabowo-gibran', 'godok', 'program', 'anggarannya', 'setara', 'kota', 'negara', 'nusantara', 'belajar', 'china-india', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'kota', 'negara', 'sepaku', 'kaltim', 'kalimantan', 'timur', 'kota', 'nusantara', 'makansianggratis', 'prabowo', 'gibran']",0,neutral,"[('setara', 2), ('belajar', 3)]","[('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1)]"
96,@kegblgnunfaedh Ini aturan baru apa gimana ya.. di bandung kota kok dari dulu dan terakhir tahun lalu aman² aja.. sy selalu perpanjng mobil an. ibu saya dan motor istri saya tanpa orgnya hadir bisa² aja..,@kegblgnunfaedh Ini aturan baru apa gimana ya.. di bandung kota kok dari dulu dan terakhir tahun lalu aman² aja.. sy selalu perpanjng mobil an. ibu saya dan motor istri saya tanpa orgnya hadir bisa² aja..,ini aturan baru apa gimana ya di bandung kota kok dari dulu dan terakhir tahun lalu aman aja sy selalu perpanjng mobil an ibu saya dan motor istri saya tanpa orgnya hadir bisa aja,ini aturan baru apa bagaimana iya di bandung kota kok dari dulu dan terakhir tahun lalu aman saja saya selalu perpanjng mobil an ibu saya dan motor istri saya tanpa orangnya hadir bisa saja,"['ini', 'aturan', 'baru', 'apa', 'bagaimana', 'iya', 'di', 'bandung', 'kota', 'kok', 'dari', 'dulu', 'dan', 'terakhir', 'tahun', 'lalu', 'aman', 'saja', 'saya', 'selalu', 'perpanjng', 'mobil', 'an', 'ibu', 'saya', 'dan', 'motor', 'istri', 'saya', 'tanpa', 'orangnya', 'hadir', 'bisa', 'saja']","['aturan', 'iya', 'bandung', 'kota', 'aman', 'perpanjng', 'mobil', 'an', 'motor', 'istri', 'orangnya', 'hadir']",-2,negative,"[('mobil', 1), ('hadir', 2)]","[('bandung', -1), ('kota', -1), ('hadir', -3)]"
244,@meraaahputiiih Pemindahan ini memperkuat integrasi antarwilayah di Indonesia #IbuKotaNegara,@meraaahputiiih Pemindahan ini memperkuat integrasi antarwilayah di Indonesia #Ibu Kota Negara,pemindahan ini memperkuat integrasi antarwilayah di indonesia ibu kota negara,pemindahan ini memperkuat integrasi antarwilayah di indonesia ibu kota negara,"['pemindahan', 'ini', 'memperkuat', 'integrasi', 'antarwilayah', 'di', 'indonesia', 'ibu', 'kota', 'negara']","['pemindahan', 'memperkuat', 'integrasi', 'antarwilayah', 'indonesia', 'kota', 'negara']",5,positive,"[('memperkuat', 3), ('integrasi', 3)]","[('kota', -1)]"
734,@youthful_mediaa Peningkatan infrastruktur akan mempercepat distribusi hasil pertanian #IbuKotaNegara,@youthful_mediaa Peningkatan infrastruktur akan mempercepat distribusi hasil pertanian #Ibu Kota Negara,peningkatan infrastruktur akan mempercepat distribusi hasil pertanian ibu kota negara,peningkatan infrastruktur akan mempercepat distribusi hasil pertanian ibu kota negara,"['peningkatan', 'infrastruktur', 'akan', 'mempercepat', 'distribusi', 'hasil', 'pertanian', 'ibu', 'kota', 'negara']","['peningkatan', 'infrastruktur', 'mempercepat', 'distribusi', 'hasil', 'pertanian', 'kota', 'negara']",5,positive,"[('distribusi', 3), ('hasil', 3)]","[('kota', -1)]"
76,Sepertinya @univ_indonesia juga harus pindah. ..... Ibu kota negara pusat ilmu budaya bangsa.... ada di Genderang UI. DKJ jd pusat perekonomian. @DKIJakarta @Kemdikbud_RI #Nusantara #jakarta,Sepertinya @univ_indonesia juga harus pindah. ..... Ibu kota negara pusat ilmu budaya bangsa.... ada di Genderang UI. DKJ jd pusat perekonomian. @DKIJakarta @Kemdikbud_RI #Nusantara #jakarta,sepertinya juga harus pindah ibu kota negara pusat ilmu budaya bangsa ada di genderang ui dkj jd pusat perekonomian nusantara jakarta,sepertinya juga harus pindah ibu kota negara pusat ilmu budaya bangsa ada di genderang ui dkj jadi pusat perekonomian nusantara jakarta,"['sepertinya', 'juga', 'harus', 'pindah', 'ibu', 'kota', 'negara', 'pusat', 'ilmu', 'budaya', 'bangsa', 'ada', 'di', 'genderang', 'ui', 'dkj', 'jadi', 'pusat', 'perekonomian', 'nusantara', 'jakarta']","['pindah', 'kota', 'negara', 'pusat', 'ilmu', 'budaya', 'bangsa', 'genderang', 'ui', 'dkj', 'pusat', 'perekonomian', 'nusantara', 'jakarta']",7,positive,"[('pindah', 1), ('pusat', 3), ('ilmu', 4), ('pusat', 3)]","[('pindah', -3), ('kota', -1)]"
896,Rocky Gerung Sebut Titik Awal Konflik Prabowo dan Jokowi Makan Siang Gratis dan IKN Nusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Prabowo #Jokowi #makansianggratis https://t.co/iB2YnRbP9S lewat @tribunkaltim,Rocky Gerung Sebut Titik Awal Konflik Prabowo dan Jokowi Makan Siang Gratis dan IKN Nusantara #Ibu Kota Negara #Ibu Kota Nusantara #Kaltim #Kalimantan Timur #Prabowo #Jokowi #makansianggratis https://t.co/iB2YnRbP9S lewat @tribunkaltim,rocky gerung sebut titik awal konflik prabowo dan jokowi makan siang gratis dan ikn nusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur prabowo jokowi makansianggratis lewat,rocky gerung sebut titik awal konflik prabowo dan jokowi  makan siang gratis dan ibu kota negara nusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur prabowo jokowi  makansianggratis lewat,"['rocky', 'gerung', 'sebut', 'titik', 'awal', 'konflik', 'prabowo', 'dan', 'jokowi', 'makan', 'siang', 'gratis', 'dan', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'prabowo', 'jokowi', 'makansianggratis', 'lewat']","['rocky', 'gerung', 'titik', 'konflik', 'prabowo', 'jokowi', 'makan', 'siang', 'gratis', 'kota', 'negara', 'nusantara', 'kota', 'negara', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'prabowo', 'jokowi', 'makansianggratis']",-2,negative,"[('makan', 1), ('gratis', 4)]","[('titik', -3), ('makan', -1), ('kota', -1), ('kota', -1), ('kota', -1)]"
209, Pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di Kalimantan Timur sebanyak 18 persen imbuhnya. Hal ini secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut. https://t.co/IsXWZYCGhb, Pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di Kalimantan Timur sebanyak 18 persen imbuhnya. Hal ini secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut. https://t.co/IsXWZYCGhb,pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di kalimantan timur sebanyak  persen imbuhnya hal ini secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut,pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di kalimantan timur sebanyak  persen imbuhnya hal ini secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut,"['pemindahan', 'ibu', 'kota', 'negara', 'dapat', 'memberikan', 'dampak', 'pengurangan', 'emisi', 'karbon', 'di', 'kalimantan', 'timur', 'sebanyak', 'persen', 'imbuhnya', 'hal', 'ini', 'secara', 'tidak', 'langsung', 'dapat', 'mengubah', 'struktur', 'ekonomi', 'wilayah', 'tersebut']","['pemindahan', 'kota', 'negara', 'dampak', 'pengurangan', 'emisi', 'karbon', 'kalimantan', 'timur', 'persen', 'imbuhnya', 'langsung', 'mengubah', 'struktur', 'ekonomi', 'wilayah']",4,positive,"[('persen', 2), ('langsung', 3), ('struktur', 3)]","[('kota', -1), ('dampak', -3)]"
259,@croffletae aku engga doong btw nih ya misal ups tayang di indo nonton gaaa mo ketemu ibu negara nii masa satu kota kaga ketemu ga ding aku anak kabupaten ,@croffletae aku engga doong btw nih ya misal ups tayang di indo nonton gaaa mo ketemu ibu negara nii masa satu kota kaga ketemu ga ding aku anak kabupaten ,aku engga doong btw nih ya misal ups tayang di indo nonton gaaa mo ketemu ibu negara nii masa satu kota kaga ketemu ga ding aku anak kabupaten,aku engga doong ngomong-ngomong ini iya misal ups tayang di indo nonton gaaa mau ketemu ibu negara nii masa satu kota tidak ketemu tidak ding aku anak kabupaten,"['aku', 'engga', 'doong', 'ngomong-ngomong', 'ini', 'iya', 'misal', 'ups', 'tayang', 'di', 'indo', 'nonton', 'gaaa', 'mau', 'ketemu', 'ibu', 'negara', 'nii', 'masa', 'satu', 'kota', 'tidak', 'ketemu', 'tidak', 'ding', 'aku', 'anak', 'kabupaten']","['engga', 'doong', 'ngomong-ngomong', 'iya', 'ups', 'tayang', 'indo', 'nonton', 'gaaa', 'ketemu', 'negara', 'nii', 'kota', 'ketemu', 'ding', 'anak', 'kabupaten']",-2,negative,"[('tayang', 3), ('ketemu', 1), ('ketemu', 1)]","[('indo', -3), ('kota', -1), ('anak', -3)]"
158,Kendaraan berbahan bakar fosil dilarang ada di wiliayah IKN #IbukotaNegara #IKNNusantara #PindahIbuKota #AFCU23 Towel Korsel lupainmusuhan saatpemilu #lihatpersamaanya LET'S COUNT 12345 https://t.co/ewqdc2dZtu,Kendaraan berbahan bakar fosil dilarang ada di wiliayah IKN #Ibukota Negara #IKNNusantara #Pindah Ibu Kota #AFCU23 Towel Korsel lupainmusuhan saatpemilu #lihatpersamaanya LET'S COUNT 12345 https://t.co/ewqdc2dZtu,kendaraan berbahan bakar fosil dilarang ada di wiliayah ikn ibukota negara iknnusantara pindah ibu kota afcu towel korsel lupainmusuhan saatpemilu lihatpersamaanya let  count,kendaraan berbahan bakar fosil dilarang ada di wiliayah ibu kota negara ibu kota negara ibu kota negara nusantara pindah ibu kota afcu towel korsel lupainmusuhan saatpemilu lihatpersamaanya let  count,"['kendaraan', 'berbahan', 'bakar', 'fosil', 'dilarang', 'ada', 'di', 'wiliayah', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota', 'afcu', 'towel', 'korsel', 'lupainmusuhan', 'saatpemilu', 'lihatpersamaanya', 'let', 'count']","['kendaraan', 'berbahan', 'bakar', 'fosil', 'dilarang', 'wiliayah', 'kota', 'negara', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota', 'afcu', 'towel', 'korsel', 'lupainmusuhan', 'saatpemilu', 'lihatpersamaanya', 'let', 'count']",-15,negative,"[('bakar', 1), ('pindah', 1)]","[('bakar', -3), ('fosil', -4), ('dilarang', -3), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
495,Pemerintah akan membuka pendaftaran Calon Pegawai Negeri Sipil (CPNS) khusus penempatan di Ibu Kota Nusantara (IKN). Hal itu dikatakan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PANRB) Abdullah Azwar Anas. baca selengkapnya: https://t.co/0rJYM1HpeI -BAY https://t.co/HcXelX11s8,Pemerintah akan membuka pendaftaran Calon Pegawai Negeri Sipil (CPNS) khusus penempatan di Ibu Kota Nusantara (IKN). Hal itu dikatakan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PANRB) Abdullah Azwar Anas. baca selengkapnya: https://t.co/0rJYM1HpeI -BAY https://t.co/HcXelX11s8,pemerintah akan membuka pendaftaran calon pegawai negeri sipil cpns khusus penempatan di ibu kota nusantara ikn hal itu dikatakan menteri pendayagunaan aparatur negara dan reformasi birokrasi panrb abdullah azwar anas baca selengkapnya -bay,pemerintah akan membuka pendaftaran calon pegawai negeri sipil cpns khusus penempatan di ibu kota nusantara ibu kota negara hal itu dikatakan menteri pendayagunaan aparatur negara dan reformasi birokrasi panrb abdullah azwar anas baca selengkapnya -bay,"['pemerintah', 'akan', 'membuka', 'pendaftaran', 'calon', 'pegawai', 'negeri', 'sipil', 'cpns', 'khusus', 'penempatan', 'di', 'ibu', 'kota', 'nusantara', 'ibu', 'kota', 'negara', 'hal', 'itu', 'dikatakan', 'menteri', 'pendayagunaan', 'aparatur', 'negara', 'dan', 'reformasi', 'birokrasi', 'panrb', 'abdullah', 'azwar', 'anas', 'baca', 'selengkapnya', '-bay']","['pemerintah', 'membuka', 'pendaftaran', 'calon', 'pegawai', 'negeri', 'sipil', 'cpns', 'khusus', 'penempatan', 'kota', 'nusantara', 'kota', 'negara', 'menteri', 'pendayagunaan', 'aparatur', 'negara', 'reformasi', 'birokrasi', 'panrb', 'abdullah', 'azwar', 'anas', 'baca', 'selengkapnya', '-bay']",7,positive,"[('pendaftaran', 3), ('pegawai', 3), ('baca', 3), ('selengkapnya', 1)]","[('kota', -1), ('kota', -1), ('baca', -1)]"
