,Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,tweet_tokens_WSW
23,237,@meraaahputiiih Presiden Jokowi yakin bahwa pemindahan Ibu Kota Nusantara akan memperkuat tata kelola pemerintahan yang lebih baik dan efektif di Indonesia. #IbuKotaNegara,@meraaahputiiih Presiden Jokowi yakin bahwa pemindahan Ibu Kota Nusantara akan memperkuat tata kelola pemerintahan yang lebih baik dan efektif di Indonesia. #Ibu Kota Negara,presiden jokowi yakin bahwa pemindahan ibu kota nusantara akan memperkuat tata kelola pemerintahan yang lebih baik dan efektif di indonesia ibu kota negara,presiden jokowi  yakin bahwa pemindahan ibu kota nusantara akan memperkuat tata kelola pemerintahan yang lebih baik dan efektif di indonesia ibu kota negara,"['presiden', 'jokowi', 'yakin', 'bahwa', 'pemindahan', 'ibu', 'kota', 'nusantara', 'akan', 'memperkuat', 'tata', 'kelola', 'pemerintahan', 'yang', 'lebih', 'baik', 'dan', 'efektif', 'di', 'indonesia', 'ibu', 'kota', 'negara']","['presiden', 'jokowi', 'pemindahan', 'kota', 'nusantara', 'memperkuat', 'tata', 'kelola', 'pemerintahan', 'efektif', 'indonesia', 'kota', 'negara']"
24,868,@KoalisiNetizen Peningkatan sektor properti berdampak positif pada ekonomi lokal #IbuKotaNegara,@KoalisiNetizen Peningkatan sektor properti berdampak positif pada ekonomi lokal #Ibu Kota Negara,peningkatan sektor properti berdampak positif pada ekonomi lokal ibu kota negara,peningkatan sektor properti berdampak positif pada ekonomi lokal ibu kota negara,"['peningkatan', 'sektor', 'properti', 'berdampak', 'positif', 'pada', 'ekonomi', 'lokal', 'ibu', 'kota', 'negara']","['peningkatan', 'sektor', 'properti', 'berdampak', 'positif', 'ekonomi', 'lokal', 'kota', 'negara']"
25,281,Negara kita sudah tidak punya ibu kota &amp; sebentar lagi kita tidak akan punya ibu negara https://t.co/LaLQKSsYgB,Negara kita sudah tidak punya ibu kota &amp; sebentar lagi kita tidak akan punya ibu negara https://t.co/LaLQKSsYgB,negara kita sudah tidak punya ibu kota amp sebentar lagi kita tidak akan punya ibu negara,negara kita sudah tidak punya ibu kota amp sebentar lagi kita tidak akan punya ibu negara,"['negara', 'kita', 'sudah', 'tidak', 'punya', 'ibu', 'kota', 'amp', 'sebentar', 'lagi', 'kita', 'tidak', 'akan', 'punya', 'ibu', 'negara']","['negara', 'kota', 'sebentar', 'negara']"
26,377,@KoalisiNetizen Pusat bisnis baru dorong keterlibatan sektor perbankan dan keuangan #IbuKotaNegara,@KoalisiNetizen Pusat bisnis baru dorong keterlibatan sektor perbankan dan keuangan #Ibu Kota Negara,pusat bisnis baru dorong keterlibatan sektor perbankan dan keuangan ibu kota negara,pusat bisnis baru dorong keterlibatan sektor perbankan dan keuangan ibu kota negara,"['pusat', 'bisnis', 'baru', 'dorong', 'keterlibatan', 'sektor', 'perbankan', 'dan', 'keuangan', 'ibu', 'kota', 'negara']","['pusat', 'bisnis', 'dorong', 'keterlibatan', 'sektor', 'perbankan', 'keuangan', 'kota', 'negara']"
27,286,@abangbelneg Semoga IKN Nusantara dapat mewujudkan harapan masyarakat Indonesia #IbuKotaNegara,@abangbelneg Semoga IKN Nusantara dapat mewujudkan harapan masyarakat Indonesia #Ibu Kota Negara,semoga ikn nusantara dapat mewujudkan harapan masyarakat indonesia ibu kota negara,semoga ibu kota negara nusantara dapat mewujudkan harapan masyarakat indonesia ibu kota negara,"['semoga', 'ibu', 'kota', 'negara', 'nusantara', 'dapat', 'mewujudkan', 'harapan', 'masyarakat', 'indonesia', 'ibu', 'kota', 'negara']","['semoga', 'kota', 'negara', 'nusantara', 'mewujudkan', 'harapan', 'masyarakat', 'indonesia', 'kota', 'negara']"
28,388,@KoalisiNetizen Investasi di infrastruktur dorong diversifikasi sumber daya energi #IbuKotaNegara,@KoalisiNetizen Investasi di infrastruktur dorong diversifikasi sumber daya energi #Ibu Kota Negara,investasi di infrastruktur dorong diversifikasi sumber daya energi ibu kota negara,investasi di infrastruktur dorong diversifikasi sumber daya energi ibu kota negara,"['investasi', 'di', 'infrastruktur', 'dorong', 'diversifikasi', 'sumber', 'daya', 'energi', 'ibu', 'kota', 'negara']","['investasi', 'infrastruktur', 'dorong', 'diversifikasi', 'sumber', 'daya', 'energi', 'kota', 'negara']"
29,882,@abangbelneg Kalimantan Timur akan menjadi model dalam tata kota berkelanjutan #IbuKotaNegara,@abangbelneg Kalimantan Timur akan menjadi model dalam tata kota berkelanjutan #Ibu Kota Negara,kalimantan timur akan menjadi model dalam tata kota berkelanjutan ibu kota negara,kalimantan timur akan menjadi model dalam tata kota berkelanjutan ibu kota negara,"['kalimantan', 'timur', 'akan', 'menjadi', 'model', 'dalam', 'tata', 'kota', 'berkelanjutan', 'ibu', 'kota', 'negara']","['kalimantan', 'timur', 'model', 'tata', 'kota', 'berkelanjutan', 'kota', 'negara']"
30,716,@youthful_mediaa Pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan #IbuKotaNegara,@youthful_mediaa Pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan #Ibu Kota Negara,pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan ibu kota negara,pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan ibu kota negara,"['pemindahan', 'ini', 'mengirim', 'pesan', 'positif', 'tentang', 'perubahan', 'menuju', 'kebaikan', 'ibu', 'kota', 'negara']","['pemindahan', 'mengirim', 'pesan', 'positif', 'perubahan', 'kebaikan', 'kota', 'negara']"
31,792,Prabowo-Gibran Mulai Godok Program yang Anggarannya Setara IKN Nusantara Belajar dari China-India #IKN #IKNNusantara #IbuKotaNegara #Sepaku #Kaltim #KalimantanTimur #IbuKotaNusantara #makansianggratis #PrabowoGibran https://t.co/yFWqL3xr4t lewat @tribunkaltim,Prabowo-Gibran Mulai Godok Program yang Anggarannya Setara IKN Nusantara Belajar dari China-India #IKN #IKNNusantara #Ibu Kota Negara #Sepaku #Kaltim #Kalimantan Timur #Ibu Kota Nusantara #makansianggratis #Prabowo Gibran https://t.co/yFWqL3xr4t lewat @tribunkaltim,prabowo-gibran mulai godok program yang anggarannya setara ikn nusantara belajar dari china-india ikn iknnusantara ibu kota negara sepaku kaltim kalimantan timur ibu kota nusantara makansianggratis prabowo gibran lewat,prabowo-gibran mulai godok program yang anggarannya setara ibu kota negara nusantara belajar dari china-india ibu kota negara ibu kota negara nusantara ibu kota negara sepaku kaltim kalimantan timur ibu kota nusantara makansianggratis prabowo gibran lewat,"['prabowo-gibran', 'mulai', 'godok', 'program', 'yang', 'anggarannya', 'setara', 'ibu', 'kota', 'negara', 'nusantara', 'belajar', 'dari', 'china-india', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'sepaku', 'kaltim', 'kalimantan', 'timur', 'ibu', 'kota', 'nusantara', 'makansianggratis', 'prabowo', 'gibran', 'lewat']","['prabowo-gibran', 'godok', 'program', 'anggarannya', 'setara', 'kota', 'negara', 'nusantara', 'belajar', 'china-india', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'kota', 'negara', 'sepaku', 'kaltim', 'kalimantan', 'timur', 'kota', 'nusantara', 'makansianggratis', 'prabowo', 'gibran']"
32,96,@kegblgnunfaedh Ini aturan baru apa gimana ya.. di bandung kota kok dari dulu dan terakhir tahun lalu aman² aja.. sy selalu perpanjng mobil an. ibu saya dan motor istri saya tanpa orgnya hadir bisa² aja..,@kegblgnunfaedh Ini aturan baru apa gimana ya.. di bandung kota kok dari dulu dan terakhir tahun lalu aman² aja.. sy selalu perpanjng mobil an. ibu saya dan motor istri saya tanpa orgnya hadir bisa² aja..,ini aturan baru apa gimana ya di bandung kota kok dari dulu dan terakhir tahun lalu aman aja sy selalu perpanjng mobil an ibu saya dan motor istri saya tanpa orgnya hadir bisa aja,ini aturan baru apa bagaimana iya di bandung kota kok dari dulu dan terakhir tahun lalu aman saja saya selalu perpanjng mobil an ibu saya dan motor istri saya tanpa orangnya hadir bisa saja,"['ini', 'aturan', 'baru', 'apa', 'bagaimana', 'iya', 'di', 'bandung', 'kota', 'kok', 'dari', 'dulu', 'dan', 'terakhir', 'tahun', 'lalu', 'aman', 'saja', 'saya', 'selalu', 'perpanjng', 'mobil', 'an', 'ibu', 'saya', 'dan', 'motor', 'istri', 'saya', 'tanpa', 'orangnya', 'hadir', 'bisa', 'saja']","['aturan', 'iya', 'bandung', 'kota', 'aman', 'perpanjng', 'mobil', 'an', 'motor', 'istri', 'orangnya', 'hadir']"
33,244,@meraaahputiiih Pemindahan ini memperkuat integrasi antarwilayah di Indonesia #IbuKotaNegara,@meraaahputiiih Pemindahan ini memperkuat integrasi antarwilayah di Indonesia #Ibu Kota Negara,pemindahan ini memperkuat integrasi antarwilayah di indonesia ibu kota negara,pemindahan ini memperkuat integrasi antarwilayah di indonesia ibu kota negara,"['pemindahan', 'ini', 'memperkuat', 'integrasi', 'antarwilayah', 'di', 'indonesia', 'ibu', 'kota', 'negara']","['pemindahan', 'memperkuat', 'integrasi', 'antarwilayah', 'indonesia', 'kota', 'negara']"
34,734,@youthful_mediaa Peningkatan infrastruktur akan mempercepat distribusi hasil pertanian #IbuKotaNegara,@youthful_mediaa Peningkatan infrastruktur akan mempercepat distribusi hasil pertanian #Ibu Kota Negara,peningkatan infrastruktur akan mempercepat distribusi hasil pertanian ibu kota negara,peningkatan infrastruktur akan mempercepat distribusi hasil pertanian ibu kota negara,"['peningkatan', 'infrastruktur', 'akan', 'mempercepat', 'distribusi', 'hasil', 'pertanian', 'ibu', 'kota', 'negara']","['peningkatan', 'infrastruktur', 'mempercepat', 'distribusi', 'hasil', 'pertanian', 'kota', 'negara']"
35,76,Sepertinya @univ_indonesia juga harus pindah. ..... Ibu kota negara pusat ilmu budaya bangsa.... ada di Genderang UI. DKJ jd pusat perekonomian. @DKIJakarta @Kemdikbud_RI #Nusantara #jakarta,Sepertinya @univ_indonesia juga harus pindah. ..... Ibu kota negara pusat ilmu budaya bangsa.... ada di Genderang UI. DKJ jd pusat perekonomian. @DKIJakarta @Kemdikbud_RI #Nusantara #jakarta,sepertinya juga harus pindah ibu kota negara pusat ilmu budaya bangsa ada di genderang ui dkj jd pusat perekonomian nusantara jakarta,sepertinya juga harus pindah ibu kota negara pusat ilmu budaya bangsa ada di genderang ui dkj jadi pusat perekonomian nusantara jakarta,"['sepertinya', 'juga', 'harus', 'pindah', 'ibu', 'kota', 'negara', 'pusat', 'ilmu', 'budaya', 'bangsa', 'ada', 'di', 'genderang', 'ui', 'dkj', 'jadi', 'pusat', 'perekonomian', 'nusantara', 'jakarta']","['pindah', 'kota', 'negara', 'pusat', 'ilmu', 'budaya', 'bangsa', 'genderang', 'ui', 'dkj', 'pusat', 'perekonomian', 'nusantara', 'jakarta']"
36,896,Rocky Gerung Sebut Titik Awal Konflik Prabowo dan Jokowi Makan Siang Gratis dan IKN Nusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Prabowo #Jokowi #makansianggratis https://t.co/iB2YnRbP9S lewat @tribunkaltim,Rocky Gerung Sebut Titik Awal Konflik Prabowo dan Jokowi Makan Siang Gratis dan IKN Nusantara #Ibu Kota Negara #Ibu Kota Nusantara #Kaltim #Kalimantan Timur #Prabowo #Jokowi #makansianggratis https://t.co/iB2YnRbP9S lewat @tribunkaltim,rocky gerung sebut titik awal konflik prabowo dan jokowi makan siang gratis dan ikn nusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur prabowo jokowi makansianggratis lewat,rocky gerung sebut titik awal konflik prabowo dan jokowi  makan siang gratis dan ibu kota negara nusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur prabowo jokowi  makansianggratis lewat,"['rocky', 'gerung', 'sebut', 'titik', 'awal', 'konflik', 'prabowo', 'dan', 'jokowi', 'makan', 'siang', 'gratis', 'dan', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'prabowo', 'jokowi', 'makansianggratis', 'lewat']","['rocky', 'gerung', 'titik', 'konflik', 'prabowo', 'jokowi', 'makan', 'siang', 'gratis', 'kota', 'negara', 'nusantara', 'kota', 'negara', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'prabowo', 'jokowi', 'makansianggratis']"
37,209, Pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di Kalimantan Timur sebanyak 18 persen imbuhnya. Hal ini secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut. https://t.co/IsXWZYCGhb, Pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di Kalimantan Timur sebanyak 18 persen imbuhnya. Hal ini secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut. https://t.co/IsXWZYCGhb,pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di kalimantan timur sebanyak  persen imbuhnya hal ini secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut,pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di kalimantan timur sebanyak  persen imbuhnya hal ini secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut,"['pemindahan', 'ibu', 'kota', 'negara', 'dapat', 'memberikan', 'dampak', 'pengurangan', 'emisi', 'karbon', 'di', 'kalimantan', 'timur', 'sebanyak', 'persen', 'imbuhnya', 'hal', 'ini', 'secara', 'tidak', 'langsung', 'dapat', 'mengubah', 'struktur', 'ekonomi', 'wilayah', 'tersebut']","['pemindahan', 'kota', 'negara', 'dampak', 'pengurangan', 'emisi', 'karbon', 'kalimantan', 'timur', 'persen', 'imbuhnya', 'langsung', 'mengubah', 'struktur', 'ekonomi', 'wilayah']"
38,259,@croffletae aku engga doong btw nih ya misal ups tayang di indo nonton gaaa mo ketemu ibu negara nii masa satu kota kaga ketemu ga ding aku anak kabupaten ,@croffletae aku engga doong btw nih ya misal ups tayang di indo nonton gaaa mo ketemu ibu negara nii masa satu kota kaga ketemu ga ding aku anak kabupaten ,aku engga doong btw nih ya misal ups tayang di indo nonton gaaa mo ketemu ibu negara nii masa satu kota kaga ketemu ga ding aku anak kabupaten,aku engga doong ngomong-ngomong ini iya misal ups tayang di indo nonton gaaa mau ketemu ibu negara nii masa satu kota tidak ketemu tidak ding aku anak kabupaten,"['aku', 'engga', 'doong', 'ngomong-ngomong', 'ini', 'iya', 'misal', 'ups', 'tayang', 'di', 'indo', 'nonton', 'gaaa', 'mau', 'ketemu', 'ibu', 'negara', 'nii', 'masa', 'satu', 'kota', 'tidak', 'ketemu', 'tidak', 'ding', 'aku', 'anak', 'kabupaten']","['engga', 'doong', 'ngomong-ngomong', 'iya', 'ups', 'tayang', 'indo', 'nonton', 'gaaa', 'ketemu', 'negara', 'nii', 'kota', 'ketemu', 'ding', 'anak', 'kabupaten']"
39,158,Kendaraan berbahan bakar fosil dilarang ada di wiliayah IKN #IbukotaNegara #IKNNusantara #PindahIbuKota #AFCU23 Towel Korsel lupainmusuhan saatpemilu #lihatpersamaanya LET'S COUNT 12345 https://t.co/ewqdc2dZtu,Kendaraan berbahan bakar fosil dilarang ada di wiliayah IKN #Ibukota Negara #IKNNusantara #Pindah Ibu Kota #AFCU23 Towel Korsel lupainmusuhan saatpemilu #lihatpersamaanya LET'S COUNT 12345 https://t.co/ewqdc2dZtu,kendaraan berbahan bakar fosil dilarang ada di wiliayah ikn ibukota negara iknnusantara pindah ibu kota afcu towel korsel lupainmusuhan saatpemilu lihatpersamaanya let  count,kendaraan berbahan bakar fosil dilarang ada di wiliayah ibu kota negara ibu kota negara ibu kota negara nusantara pindah ibu kota afcu towel korsel lupainmusuhan saatpemilu lihatpersamaanya let  count,"['kendaraan', 'berbahan', 'bakar', 'fosil', 'dilarang', 'ada', 'di', 'wiliayah', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota', 'afcu', 'towel', 'korsel', 'lupainmusuhan', 'saatpemilu', 'lihatpersamaanya', 'let', 'count']","['kendaraan', 'berbahan', 'bakar', 'fosil', 'dilarang', 'wiliayah', 'kota', 'negara', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota', 'afcu', 'towel', 'korsel', 'lupainmusuhan', 'saatpemilu', 'lihatpersamaanya', 'let', 'count']"
40,495,Pemerintah akan membuka pendaftaran Calon Pegawai Negeri Sipil (CPNS) khusus penempatan di Ibu Kota Nusantara (IKN). Hal itu dikatakan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PANRB) Abdullah Azwar Anas. baca selengkapnya: https://t.co/0rJYM1HpeI -BAY https://t.co/HcXelX11s8,Pemerintah akan membuka pendaftaran Calon Pegawai Negeri Sipil (CPNS) khusus penempatan di Ibu Kota Nusantara (IKN). Hal itu dikatakan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PANRB) Abdullah Azwar Anas. baca selengkapnya: https://t.co/0rJYM1HpeI -BAY https://t.co/HcXelX11s8,pemerintah akan membuka pendaftaran calon pegawai negeri sipil cpns khusus penempatan di ibu kota nusantara ikn hal itu dikatakan menteri pendayagunaan aparatur negara dan reformasi birokrasi panrb abdullah azwar anas baca selengkapnya -bay,pemerintah akan membuka pendaftaran calon pegawai negeri sipil cpns khusus penempatan di ibu kota nusantara ibu kota negara hal itu dikatakan menteri pendayagunaan aparatur negara dan reformasi birokrasi panrb abdullah azwar anas baca selengkapnya -bay,"['pemerintah', 'akan', 'membuka', 'pendaftaran', 'calon', 'pegawai', 'negeri', 'sipil', 'cpns', 'khusus', 'penempatan', 'di', 'ibu', 'kota', 'nusantara', 'ibu', 'kota', 'negara', 'hal', 'itu', 'dikatakan', 'menteri', 'pendayagunaan', 'aparatur', 'negara', 'dan', 'reformasi', 'birokrasi', 'panrb', 'abdullah', 'azwar', 'anas', 'baca', 'selengkapnya', '-bay']","['pemerintah', 'membuka', 'pendaftaran', 'calon', 'pegawai', 'negeri', 'sipil', 'cpns', 'khusus', 'penempatan', 'kota', 'nusantara', 'kota', 'negara', 'menteri', 'pendayagunaan', 'aparatur', 'negara', 'reformasi', 'birokrasi', 'panrb', 'abdullah', 'azwar', 'anas', 'baca', 'selengkapnya', '-bay']"
41,525,@KotaNusantara Ibu kota nusantara akan memberikan lapangan pekerjaan baru bagi warga setempat #IbuKotaNegara,@KotaNusantara Ibu kota nusantara akan memberikan lapangan pekerjaan baru bagi warga setempat #Ibu Kota Negara,ibu kota nusantara akan memberikan lapangan pekerjaan baru bagi warga setempat ibu kota negara,ibu kota nusantara akan memberikan lapangan pekerjaan baru bagi warga setempat ibu kota negara,"['ibu', 'kota', 'nusantara', 'akan', 'memberikan', 'lapangan', 'pekerjaan', 'baru', 'bagi', 'warga', 'setempat', 'ibu', 'kota', 'negara']","['kota', 'nusantara', 'lapangan', 'pekerjaan', 'warga', 'kota', 'negara']"
42,331,Tony Blair bertemu Presiden Joko Widodo membahas rencana proyek EBT di IKN Nusantara #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/uBZPhxTZWO,Tony Blair bertemu Presiden Joko Widodo membahas rencana proyek EBT di IKN Nusantara #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/uBZPhxTZWO,tony blair bertemu presiden joko widodo membahas rencana proyek ebt di ikn nusantara ibu kota negara iknnusantara pindah ibu kota,tony blair bertemu presiden joko widodo membahas rencana proyek ebt di ibu kota negara nusantara ibu kota negara ibu kota negara nusantara pindah ibu kota,"['tony', 'blair', 'bertemu', 'presiden', 'joko', 'widodo', 'membahas', 'rencana', 'proyek', 'ebt', 'di', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['tony', 'blair', 'bertemu', 'presiden', 'joko', 'widodo', 'membahas', 'rencana', 'proyek', 'ebt', 'kota', 'negara', 'nusantara', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
43,951,Dampak IKN Nusantara Sederet Upaya Ekstra Untuk Menahan Laju Inflasi di Kalimantan #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Inflasi https://t.co/AYjtx6DPIV lewat @tribunkaltim,Dampak IKN Nusantara Sederet Upaya Ekstra Untuk Menahan Laju Inflasi di Kalimantan #IKN #IKNNusantara #Ibu Kota Negara #Ibu Kota Nusantara #Kaltim #Kalimantan Timur #Inflasi https://t.co/AYjtx6DPIV lewat @tribunkaltim,dampak ikn nusantara sederet upaya ekstra untuk menahan laju inflasi di kalimantan ikn iknnusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur inflasi lewat,dampak ibu kota negara nusantara sederet upaya ekstra untuk menahan laju inflasi di kalimantan ibu kota negara ibu kota negara nusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur inflasi lewat,"['dampak', 'ibu', 'kota', 'negara', 'nusantara', 'sederet', 'upaya', 'ekstra', 'untuk', 'menahan', 'laju', 'inflasi', 'di', 'kalimantan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'inflasi', 'lewat']","['dampak', 'kota', 'negara', 'nusantara', 'sederet', 'upaya', 'ekstra', 'menahan', 'laju', 'inflasi', 'kalimantan', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'kota', 'negara', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'inflasi']"
